Election Date,Election Type,Parliament,Province,Riding,Last Name,First Name,Gender,Occupation,Party,Votes,Votes (%),Elected,lat,lon
1997-06-02,Gen,36,Quebec,laval centre,Dalphond-Guiral,Madeleine,F,teacher,Bloc Québécois,22668,39.62,1,45.60558895,-73.7344173056906
1997-06-02,Gen,36,Quebec,laval centre,Matteau,Sylvie,F,lawyer,Liberal,20222,35.35,0,45.60558895,-73.7344173056906
1997-06-02,Gen,36,Quebec,laval centre,Dubois,Alain,,"contractor, administrator",Progressive Conservative,13132,22.95,0,45.60558895,-73.7344173056906
1997-06-02,Gen,36,Quebec,laval centre,Dion,Jean-Yves,,warehouse clerk,New Democratic Party,1188,2.08,0,45.60558895,-73.7344173056906
1997-06-02,Gen,36,Quebec,laval east,Debien,Maud,F,retired,Bloc Québécois,23093,38.46,1,45.60558895,-73.7344173056906
1997-06-02,Gen,36,Quebec,laval east,Paradis,Nathalie,F,professor of industrial relations,Liberal,19279,32.11,0,45.60558895,-73.7344173056906
1997-06-02,Gen,36,Quebec,laval east,Della Noce,Vincent,,businessman,Progressive Conservative,16912,28.16,0,45.60558895,-73.7344173056906
1997-06-02,Gen,36,Quebec,laval east,Graefe,Peter,,student,New Democratic Party,765,1.27,0,45.60558895,-73.7344173056906
1997-06-02,Gen,36,Quebec,laval west,Folco,Raymonde,F,administrator,Liberal,31566,48.9,1,45.3477001,-73.7244461903147
1997-06-02,Gen,36,Quebec,laval west,Gauthier,Sylvain,,retired teacher,Bloc Québécois,19547,30.28,0,45.3477001,-73.7244461903147
1997-06-02,Gen,36,Quebec,laval west,Désormeaux,Yves,,bank manager,Progressive Conservative,12365,19.16,0,45.3477001,-73.7244461903147
1997-06-02,Gen,36,Quebec,laval west,Zeidler,Karina,F,editor,New Democratic Party,1072,1.66,0,45.3477001,-73.7244461903147
1997-06-02,Gen,36,Quebec,lévis,Dubé,Antoine,,activities director,Bloc Québécois,27870,45.22,1,46.7910096,-71.1753274
1997-06-02,Gen,36,Quebec,lévis,Gosselin,Jocelyne,F,administrator,Liberal,17256,28,0,46.7910096,-71.1753274
1997-06-02,Gen,36,Quebec,lévis,Boucher,Thérèse,F,project assistant,Progressive Conservative,14630,23.74,0,46.7910096,-71.1753274
1997-06-02,Gen,36,Quebec,lévis,Michaud,France,F,real estate agent,New Democratic Party,1881,3.05,0,46.7910096,-71.1753274
1997-06-02,Gen,36,Quebec,longueuil,St-Hilaire,Caroline,F,administrator,Bloc Québécois,20977,50.24,1,45.5172382,-73.4467466
1997-06-02,Gen,36,Quebec,longueuil,Marcil,Carole,F,political assistant,Liberal,12147,29.09,0,45.5172382,-73.4467466
1997-06-02,Gen,36,Quebec,longueuil,Leduc,François,,lawyer,Progressive Conservative,7773,18.62,0,45.5172382,-73.4467466
1997-06-02,Gen,36,Quebec,longueuil,Auzat,Maurice,,student,New Democratic Party,857,2.05,0,45.5172382,-73.4467466
1997-06-02,Gen,36,Quebec,lotbinière,Desrochers,Odina,,information agent,Bloc Québécois,13069,37.07,1,46.5473036,-71.5239451
1997-06-02,Gen,36,Quebec,lotbinière,Savoie,Pierre,,lumber wholesaler,Liberal,10062,28.54,0,46.5473036,-71.5239451
1997-06-02,Gen,36,Quebec,lotbinière,Beaudet,Gaston,,insurance broker,Progressive Conservative,9690,27.49,0,46.5473036,-71.5239451
1997-06-02,Gen,36,Quebec,lotbinière,Landry,Jean,,photographer,Independent,1988,5.64,0,46.5473036,-71.5239451
1997-06-02,Gen,36,Quebec,lotbinière,Vaillancourt,Dominique,F,administrative agent,New Democratic Party,445,1.26,0,46.5473036,-71.5239451
1997-06-02,Gen,36,Quebec,louis-hébert,Alarie,Hélène,F,agrologist,Bloc Québécois,23653,39.85,1,45.5455196,-73.5928821501033
1997-06-02,Gen,36,Quebec,louis-hébert,C. Scherrer,Hélène,F,public relations officer,Liberal,19955,33.62,0,45.5455196,-73.5928821501033
1997-06-02,Gen,36,Quebec,louis-hébert,Lessard,Christian,,communications advisor,Progressive Conservative,13002,21.91,0,45.5455196,-73.5928821501033
1997-06-02,Gen,36,Quebec,louis-hébert,Adomeit,Karl,,student,New Democratic Party,1161,1.96,0,45.5455196,-73.5928821501033
1997-06-02,Gen,36,Quebec,louis-hébert,St-Laurent,Gilles,,lawyer,Reform Party of Canada,1024,1.73,0,45.5455196,-73.5928821501033
1997-06-02,Gen,36,Quebec,louis-hébert,Croteau,Réal,,retired teacher,Natural Law Party of Canada,558,0.94,0,45.5455196,-73.5928821501033
1997-06-02,Gen,36,Quebec,manicouagan,Fournier,Ghislain,,real estate manager,Bloc Québécois,12203,47.07,1,50.4356692,-68.7676678
1997-06-02,Gen,36,Quebec,manicouagan,Maltais,André,,Privy Council negotiator,Liberal,10671,41.16,0,50.4356692,-68.7676678
1997-06-02,Gen,36,Quebec,manicouagan,Allard,Michel,,sales representative,Progressive Conservative,2009,7.75,0,50.4356692,-68.7676678
1997-06-02,Gen,36,Quebec,manicouagan,Ducasse,Pierre,,student,New Democratic Party,1041,4.02,0,50.4356692,-68.7676678
1997-06-02,Gen,36,Quebec,matapédia,Canuel,René,,university professor,Bloc Québécois,15694,44.79,1,48.4079152,-67.1141862
1997-06-02,Gen,36,Quebec,matapédia,Boulay,Robert,,communicator,Liberal,10558,30.13,0,48.4079152,-67.1141862
1997-06-02,Gen,36,Quebec,matapédia,Gray,Darryl,,retired teacher,Progressive Conservative,7991,22.81,0,48.4079152,-67.1141862
1997-06-02,Gen,36,Quebec,matapédia,Paquin,Anny-Jos,F,waitress,New Democratic Party,417,1.19,0,48.4079152,-67.1141862
1997-06-02,Gen,36,Quebec,matapédia,Couture,Miville,,university professor,Natural Law Party of Canada,377,1.08,0,48.4079152,-67.1141862
1997-06-02,Gen,36,Quebec,mercier,Lalonde,Francine,F,temporary lecturer,Bloc Québécois,24649,51.06,1,45.310444,-73.746051
1997-06-02,Gen,36,Quebec,mercier,Bourgeault,René,,retired teacher,Liberal,14061,29.12,0,45.310444,-73.746051
1997-06-02,Gen,36,Quebec,mercier,Champagne,Eric,,insurance broker,Progressive Conservative,8500,17.61,0,45.310444,-73.746051
1997-06-02,Gen,36,Quebec,mercier,Milner,Cathy,F,social justice activist,New Democratic Party,772,1.6,0,45.310444,-73.746051
1997-06-02,Gen,36,Quebec,mercier,Héroux,Hélène,F,,Marxist-Leninist Party,297,0.62,0,45.310444,-73.746051
1997-06-02,Gen,36,Quebec,mount royal,Finestone,Sheila,F,parliamentarian,Liberal,30115,62.26,1,45.5086157,-73.5903112
1997-06-02,Gen,36,Quebec,mount royal,Galganov,Howard,,advertising executive,Independent,10090,20.86,0,45.5086157,-73.5903112
1997-06-02,Gen,36,Quebec,mount royal,Steinman,Carolyn,F,fundraiser,Progressive Conservative,5006,10.35,0,45.5086157,-73.5903112
1997-06-02,Gen,36,Quebec,mount royal,Thibaudeau,Jacques,,retired radio director,Bloc Québécois,1981,4.1,0,45.5086157,-73.5903112
1997-06-02,Gen,36,Quebec,mount royal,Giambrone,Adam,,student,New Democratic Party,966,2,0,45.5086157,-73.5903112
1997-06-02,Gen,36,Quebec,mount royal,Kahn,Ena,F,registered nurse,Natural Law Party of Canada,211,0.44,0,45.5086157,-73.5903112
1997-06-02,Gen,36,Quebec,notre-dame-de-grâce,Jennings,Marlene,F,lawyer,Liberal,29582,56.56,1,45.4679674,-73.6289223
1997-06-02,Gen,36,Quebec,notre-dame-de-grâce,Hachey,John V.,,principal,Progressive Conservative,10350,19.79,0,45.4679674,-73.6289223
1997-06-02,Gen,36,Quebec,notre-dame-de-grâce,Dumont-Frenette,Geneviève,F,editor,Bloc Québécois,8797,16.82,0,45.4679674,-73.6289223
1997-06-02,Gen,36,Quebec,notre-dame-de-grâce,Cardinal,André,,researcher,New Democratic Party,2315,4.43,0,45.4679674,-73.6289223
1997-06-02,Gen,36,Quebec,notre-dame-de-grâce,Bessette,Ronald,,architectural technician,Natural Law Party of Canada,569,1.09,0,45.4679674,-73.6289223
1997-06-02,Gen,36,Quebec,notre-dame-de-grâce,Wolofsky,Bryan,,businessman,Independent,389,0.74,0,45.4679674,-73.6289223
1997-06-02,Gen,36,Quebec,notre-dame-de-grâce,Polcsak,Caroline,F,registered nurse,Independent,303,0.58,0,45.4679674,-73.6289223
1997-06-02,Gen,36,Quebec,outremont,Cauchon,Martin,,lawyer,Liberal,22271,50.15,1,45.5186167,-73.6068856
1997-06-02,Gen,36,Quebec,outremont,Sarra-Bournet,Michel,,historian,Bloc Québécois,12608,28.39,0,45.5186167,-73.6068856
1997-06-02,Gen,36,Quebec,outremont,Sicard,Marguerite,F,artistic producer,Progressive Conservative,5424,12.21,0,45.5186167,-73.6068856
1997-06-02,Gen,36,Quebec,outremont,Gomberg,Tooker,,environmental educator,New Democratic Party,2862,6.44,0,45.5186167,-73.6068856
1997-06-02,Gen,36,Quebec,outremont,Cauchon,Denis,,student,Natural Law Party of Canada,868,1.95,0,45.5186167,-73.6068856
1997-06-02,Gen,36,Quebec,outremont,Charron,Louise,F,translator,Marxist-Leninist Party,378,0.85,0,45.5186167,-73.6068856
1997-06-02,Gen,36,Quebec,papineau,Pettigrew,Pierre,,management consultant,Liberal,26260,53.9,1,45.852553,-75.1414806
1997-06-02,Gen,36,Quebec,papineau,Beaulieu,Mario,,educator,Bloc Québécois,14083,28.91,0,45.852553,-75.1414806
1997-06-02,Gen,36,Quebec,papineau,Felemegos,Yannis,,dietician,Progressive Conservative,6227,12.78,0,45.852553,-75.1414806
1997-06-02,Gen,36,Quebec,papineau,Kombé,Gaby,,social worker,New Democratic Party,1196,2.45,0,45.852553,-75.1414806
1997-06-02,Gen,36,Quebec,papineau,Macrisopoulos,Peter,,driver and supervisor,Marxist-Leninist Party,481,0.99,0,45.852553,-75.1414806
1997-06-02,Gen,36,Quebec,papineau,Dugré,Michel,,weaver,Independent,471,0.97,0,45.852553,-75.1414806
1997-06-02,Gen,36,Quebec,pierrefonds,Patry,Bernard,,medical doctor,Liberal,38476,66.43,1,45.4955083,-73.8471749
1997-06-02,Gen,36,Quebec,pierrefonds,Drabkin,Neil,,lawyer,Progressive Conservative,10546,18.21,0,45.4955083,-73.8471749
1997-06-02,Gen,36,Quebec,pierrefonds,D'Ambrosio,Normand Jean,,"freelance, industrial relations",Bloc Québécois,6239,10.77,0,45.4955083,-73.8471749
1997-06-02,Gen,36,Quebec,pierrefonds,Laganière,Robert,,director of human resources,Reform Party of Canada,1134,1.96,0,45.4955083,-73.8471749
1997-06-02,Gen,36,Quebec,pierrefonds,Lyons,David,,student,New Democratic Party,1060,1.83,0,45.4955083,-73.8471749
1997-06-02,Gen,36,Quebec,pierrefonds,Chamard,Céline,F,occupational therapist,Natural Law Party of Canada,465,0.8,0,45.4955083,-73.8471749
1997-06-02,Gen,36,Quebec,pontiac,Bertrand,Robert,,businessman,Liberal,22736,45.78,1,46.5896034,-77.2781003
1997-06-02,Gen,36,Quebec,pontiac,Coulombe,Robert,,businessman,Bloc Québécois,15897,32.01,0,46.5896034,-77.2781003
1997-06-02,Gen,36,Quebec,pontiac,Miller,Pierre,,administrator,Progressive Conservative,9187,18.5,0,46.5896034,-77.2781003
1997-06-02,Gen,36,Quebec,pontiac,Lee,Brenda,F,researcher,New Democratic Party,1097,2.21,0,46.5896034,-77.2781003
1997-06-02,Gen,36,Quebec,pontiac,Lacroix,Marc,,university professor,Natural Law Party of Canada,479,0.96,0,46.5896034,-77.2781003
1997-06-02,Gen,36,Quebec,pontiac,Sabourin,Thomas,,pastor,Christian Heritage Party of Canada,269,0.54,0,46.5896034,-77.2781003
1997-06-02,Gen,36,Quebec,portneuf,de Savoye,Pierre,,university professor,Bloc Québécois,18615,43.3,1,46.9943379,-72.0055843
1997-06-02,Gen,36,Quebec,portneuf,Samson,Raynald,,lawyer,Liberal,12674,29.48,0,46.9943379,-72.0055843
1997-06-02,Gen,36,Quebec,portneuf,McBain,Raymond,,retired teacher,Progressive Conservative,10587,24.63,0,46.9943379,-72.0055843
1997-06-02,Gen,36,Quebec,portneuf,Desmeules,Majella,F,researcher,New Democratic Party,1112,2.59,0,46.9943379,-72.0055843
1997-06-02,Gen,36,Quebec,québec,Gagnon,Christiane,F,real estate agent,Bloc Québécois,24817,44.52,1,46.8259601,-71.2352226
1997-06-02,Gen,36,Quebec,québec,Tessier-Couture,Claudette,F,lawyer,Liberal,18062,32.4,0,46.8259601,-71.2352226
1997-06-02,Gen,36,Quebec,québec,Jalbert,Marc,,businessman,Progressive Conservative,10309,18.49,0,46.8259601,-71.2352226
1997-06-02,Gen,36,Quebec,québec,Fiset,Jean-Marie,,rehabilitation monitor,New Democratic Party,2556,4.59,0,46.8259601,-71.2352226
1997-06-02,Gen,36,Quebec,québec east,Marchand,Jean-Paul,,university professor,Bloc Québécois,23245,39.37,1,46.8259601,-71.2352226
1997-06-02,Gen,36,Quebec,québec east,Poulin,Remy,,vice-president public affairs,Liberal,18539,31.4,0,46.8259601,-71.2352226
1997-06-02,Gen,36,Quebec,québec east,Gagnon,Marquis,,retired teacher,Progressive Conservative,14533,24.62,0,46.8259601,-71.2352226
1997-06-02,Gen,36,Quebec,québec east,Bhérer,Suzanne,F,businesswoman,Reform Party of Canada,1483,2.51,0,46.8259601,-71.2352226
1997-06-02,Gen,36,Quebec,québec east,Rainville,Cécile,F,economist,New Democratic Party,1240,2.1,0,46.8259601,-71.2352226
1997-06-02,Gen,36,Quebec,repentigny,Sauvageau,Benoît,,university professor,Bloc Québécois,33283,56.29,1,45.7326055,-73.4528307
1997-06-02,Gen,36,Quebec,repentigny,Tranchemontagne,Robert,,businessman,Liberal,12495,21.13,0,45.7326055,-73.4528307
1997-06-02,Gen,36,Quebec,repentigny,Carignan,Michel,,lawyer,Progressive Conservative,12436,21.03,0,45.7326055,-73.4528307
1997-06-02,Gen,36,Quebec,repentigny,Caplette,Normand,,cashier (student),New Democratic Party,916,1.55,0,45.7326055,-73.4528307
1997-06-02,Gen,36,Quebec,richelieu,Plamondon,Louis,,politician,Bloc Québécois,26421,54.8,1,45.4418993,-73.2500193
1997-06-02,Gen,36,Quebec,richelieu,Paul,Jocelyn,,retired teacher,Liberal,13941,28.91,0,45.4418993,-73.2500193
1997-06-02,Gen,36,Quebec,richelieu,Schelling,Yves,,foreman,Progressive Conservative,6827,14.16,0,45.4418993,-73.2500193
1997-06-02,Gen,36,Quebec,richelieu,Pelletier,Sylvain,,labour relations consultant,New Democratic Party,1028,2.13,0,45.4418993,-73.2500193
1997-06-02,Gen,36,Quebec,richmond,Bachand,André,,politician,Progressive Conservative,21687,41.5,1,45.6629572,-72.1411906
1997-06-02,Gen,36,Quebec,richmond,Leroux,Gaston,,communications advisor,Bloc Québécois,19319,36.97,0,45.6629572,-72.1411906
1997-06-02,Gen,36,Quebec,richmond,Beaudoin,Aldéi,,farmer,Liberal,10613,20.31,0,45.6629572,-72.1411906
1997-06-02,Gen,36,Quebec,richmond,Bergeron,Martin,,"cashier, student",New Democratic Party,641,1.23,0,45.6629572,-72.1411906
1997-06-02,Gen,36,Quebec,rimouski,Tremblay,Suzanne,F,Member of Parliament,Bloc Québécois,17282,47,1,48.450155,-68.529968
1997-06-02,Gen,36,Quebec,rimouski,Marmen,Réal,,industrial commissioner,Liberal,11112,30.22,0,48.450155,-68.529968
1997-06-02,Gen,36,Quebec,rimouski,Roy,Jean,,lawyer,Progressive Conservative,7901,21.49,0,48.450155,-68.529968
1997-06-02,Gen,36,Quebec,rimouski,Clark,Elizabeth,F,researcher,New Democratic Party,479,1.3,0,48.450155,-68.529968
1997-06-02,Gen,36,Quebec,roberval,Gauthier,Michel,,administrator,Bloc Québécois,16207,52.1,1,48.514785,-72.224808
1997-06-02,Gen,36,Quebec,roberval,Boivin,Jean-Pierre,,retired teacher,Liberal,8176,26.28,0,48.514785,-72.224808
1997-06-02,Gen,36,Quebec,roberval,Tanguay,France,F,manager,Progressive Conservative,6312,20.29,0,48.514785,-72.224808
1997-06-02,Gen,36,Quebec,roberval,Giguère,Alain,,lawyer,New Democratic Party,412,1.32,0,48.514785,-72.224808
1997-06-02,Gen,36,Quebec,rosemont,Bigras,Bernard,,economist,Bloc Québécois,23313,47.03,1,45.5315669,-73.5974076
1997-06-02,Gen,36,Quebec,rosemont,Guidi,Françoise,F,inspector,Liberal,15952,32.18,0,45.5315669,-73.5974076
1997-06-02,Gen,36,Quebec,rosemont,Bissonnette,Marc,,lawyer,Progressive Conservative,7727,15.59,0,45.5315669,-73.5974076
1997-06-02,Gen,36,Quebec,rosemont,Fuentes,Fidel,,student,New Democratic Party,1637,3.3,0,45.5315669,-73.5974076
1997-06-02,Gen,36,Quebec,rosemont,Mercier,Vicky,F,production worker,No affiliation to a recognised party,494,1,0,45.5315669,-73.5974076
1997-06-02,Gen,36,Quebec,rosemont,Brunelle,Claude,,retired teacher,Marxist-Leninist Party,447,0.9,0,45.5315669,-73.5974076
1997-06-02,Gen,36,Quebec,saint-bruno,Venne,Pierrette,F,notary,Bloc Québécois,23759,45.13,1,48.4719308,-71.653028
1997-06-02,Gen,36,Quebec,saint-bruno,Leblanc,Claude,,"general director, retired",Liberal,17279,32.82,0,48.4719308,-71.653028
1997-06-02,Gen,36,Quebec,saint-bruno,Bolté,Camille,,lawyer,Progressive Conservative,10579,20.09,0,48.4719308,-71.653028
1997-06-02,Gen,36,Quebec,saint-bruno,Henretta,Marie,F,teacher,New Democratic Party,1032,1.96,0,48.4719308,-71.653028
1997-06-02,Gen,36,Quebec,saint-eustache,Perron,Gilles-A.,,political attaché,Bloc Québécois,25807,46.45,1,45.5646052,-73.8929714
1997-06-02,Gen,36,Quebec,saint-eustache,Savignac,Yolaine,F,teacher,Liberal,16280,29.3,0,45.5646052,-73.8929714
1997-06-02,Gen,36,Quebec,saint-eustache,Blanchard,Jean,,retired teacher,Progressive Conservative,12522,22.54,0,45.5646052,-73.8929714
1997-06-02,Gen,36,Quebec,saint-eustache,Kinslow,Valérie,F,musician,New Democratic Party,947,1.7,0,45.5646052,-73.8929714
1997-06-02,Gen,36,Quebec,saint-hyacinthe,Loubier,Yvan,,economist,Bloc Québécois,21116,42.91,1,45.627484,-72.940636
1997-06-02,Gen,36,Quebec,saint-hyacinthe,Milette,Jean-François,,project manager,Progressive Conservative,16313,33.15,0,45.627484,-72.940636
1997-06-02,Gen,36,Quebec,saint-hyacinthe,Locas,Antoine,,agricultural economist,Liberal,10970,22.29,0,45.627484,-72.940636
1997-06-02,Gen,36,Quebec,saint-hyacinthe,Bousquet,Jacques,,real estate agent,New Democratic Party,809,1.64,0,45.627484,-72.940636
1997-06-02,Gen,36,Quebec,saint-jean,Bachand,Claude,,educator,Bloc Québécois,22441,46.06,1,46.9206187,-70.8902398
1997-06-02,Gen,36,Quebec,saint-jean,Mac Donald,Diane,F,administrative secretary,Liberal,13239,27.17,0,46.9206187,-70.8902398
1997-06-02,Gen,36,Quebec,saint-jean,L'Ecuyer,Gérald,,businessman,Progressive Conservative,11938,24.5,0,46.9206187,-70.8902398
1997-06-02,Gen,36,Quebec,saint-jean,Patenaude,Julien,,political scientist,New Democratic Party,755,1.55,0,46.9206187,-70.8902398
1997-06-02,Gen,36,Quebec,saint-jean,Davignon,André,,carpenter,Marxist-Leninist Party,347,0.71,0,46.9206187,-70.8902398
1997-06-02,Gen,36,Quebec,saint-lambert,Thibeault,Yolande,F,co-ordinator,Liberal,19436,41.18,1,45.5016203,-73.5102981
1997-06-02,Gen,36,Quebec,saint-lambert,Bélisle,Richard,,rehabilitation counsellor,Bloc Québécois,18458,39.1,0,45.5016203,-73.5102981
1997-06-02,Gen,36,Quebec,saint-lambert,Lafontaine,Jean-Frédéric,,lawyer,Progressive Conservative,8084,17.13,0,45.5016203,-73.5102981
1997-06-02,Gen,36,Quebec,saint-lambert,Engel,Allison,F,student,New Democratic Party,921,1.95,0,45.5016203,-73.5102981
1997-06-02,Gen,36,Quebec,saint-lambert,Page,Jean Louis,,administrator C.G.A.,Canadian Action Party,304,0.64,0,45.5016203,-73.5102981
1997-06-02,Gen,36,Quebec,saint-laurent,Dion,Stéphane,,university professor,Liberal,34598,70.14,1,45.5032702,-73.7254477
1997-06-02,Gen,36,Quebec,saint-laurent,Masse,Jean-Martin,,lawyer,Progressive Conservative,6861,13.91,0,45.5032702,-73.7254477
1997-06-02,Gen,36,Quebec,saint-laurent,Beauregard,Yves,,student,Bloc Québécois,6276,12.72,0,45.5032702,-73.7254477
1997-06-02,Gen,36,Quebec,saint-laurent,Itcush,Jeff,,retired teacher,New Democratic Party,910,1.84,0,45.5032702,-73.7254477
1997-06-02,Gen,36,Quebec,saint-laurent,Karlozian,Hagop,,businessman,Reform Party of Canada,681,1.38,0,45.5032702,-73.7254477
1997-06-02,Gen,36,Quebec,saint-léonard,Gagliano,Alfonso,,certified general accountant,Liberal,36088,69.76,1,45.58671,-73.5969488
1997-06-02,Gen,36,Quebec,saint-léonard,Di Genova,Umberto,,,Bloc Québécois,8457,16.35,0,45.58671,-73.5969488
1997-06-02,Gen,36,Quebec,saint-léonard,Gosselin,Ronald,,business,Progressive Conservative,5990,11.58,0,45.58671,-73.5969488
1997-06-02,Gen,36,Quebec,saint-léonard,Allard,Pierre J.C.,,lawyer,New Democratic Party,1198,2.32,0,45.58671,-73.5969488
1997-06-02,Gen,36,Quebec,saint-maurice,Chrétien,Jean,,lawyer,Liberal,22266,47.3,1,46.468842,-72.531052
1997-06-02,Gen,36,Quebec,saint-maurice,Duhaime,Yves,,lawyer,Bloc Québécois,20664,43.89,0,46.468842,-72.531052
1997-06-02,Gen,36,Quebec,saint-maurice,Vincent,Denis,,metallurgical technician,Progressive Conservative,3657,7.77,0,46.468842,-72.531052
1997-06-02,Gen,36,Quebec,saint-maurice,Hébert,Eric,,political organizer,New Democratic Party,489,1.04,0,46.468842,-72.531052
1997-06-02,Gen,36,Quebec,shefford,St-Jacques,Diane,F,advertising consultant,Progressive Conservative,17897,36.9,1,45.3642563,-72.5645575486166
1997-06-02,Gen,36,Quebec,shefford,Leroux,Jean H.,,Member of Parliament,Bloc Québécois,17376,35.82,0,45.3642563,-72.5645575486166
1997-06-02,Gen,36,Quebec,shefford,Gareau,Chantal,F,political attaché,Liberal,12699,26.18,0,45.3642563,-72.5645575486166
1997-06-02,Gen,36,Quebec,shefford,Hurley,Karen,F,student,New Democratic Party,531,1.09,0,45.3642563,-72.5645575486166
1997-06-02,Gen,36,Quebec,sherbrooke,Charest,Jean,,lawyer,Progressive Conservative,32228,59.53,1,45.403271,-71.889038
1997-06-02,Gen,36,Quebec,sherbrooke,Blanchette,Jacques,,lawyer,Bloc Québécois,16086,29.71,0,45.403271,-71.889038
1997-06-02,Gen,36,Quebec,sherbrooke,Bureau,Martin,,lawyer,Liberal,4720,8.72,0,45.403271,-71.889038
1997-06-02,Gen,36,Quebec,sherbrooke,Vouloumanos,Tom,,student,New Democratic Party,628,1.16,0,45.403271,-71.889038
1997-06-02,Gen,36,Quebec,sherbrooke,Simard,Christian,,administrator,Natural Law Party of Canada,477,0.88,0,45.403271,-71.889038
1997-06-02,Gen,36,Quebec,témiscamingue,Brien,Pierre,,administrator,Bloc Québécois,18528,46.62,1,47.0904528,-78.59247
1997-06-02,Gen,36,Quebec,témiscamingue,Bélanger-Teed,Nora,F,businesswoman,Liberal,12678,31.9,0,47.0904528,-78.59247
